cell_id,seed,pre_bottleneck_reconstructed,pre_bottleneck_frozen,second_constraint,pre_q1,pre_q2,pre_headroom,pre_forcegen_ratio_indigenous,pre_logistics_ratio_indigenous,pre_command_ratio_indigenous,factor_expected_initial_bottleneck,factor_starting_structure,factor_support_intensity,factor_support_target,delta_composite_capability_h30,delta_q_feasible_h360,first_persistent_migration_days,ever_persistently_migrated,modal_post_bottleneck,initially_effective,autonomy_class_360,observed_target_match
migration_009,2026210008,logistics,logistics,forcegen,0.8628344104645512,1.7176453019493618,0.8548108914848106,1.7176453019493618,0.8628344104645512,1.8060804080000001,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210009,forcegen,forcegen,logistics,0.14783092082996513,0.8458280001543559,0.6979970793243908,0.14783092082996513,0.8458280001543559,1.7744177743999998,forcegen,forcegen_constrained,1.0,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_009,2026210010,logistics,logistics,command,0.9340196286577055,1.8222843855,0.8882647568422944,2.8071471358721185,0.9340196286577055,1.8222843855,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_009,2026210011,logistics,logistics,command,0.8902193336570946,1.748373317,0.8581539833429054,-1.0,0.8902193336570946,1.748373317,forcegen,forcegen_constrained,1.0,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210000,forcegen,forcegen,logistics,0.4091520848805031,0.8620864740984183,0.45293438921791523,0.4091520848805031,0.8620864740984183,1.8357953343999998,forcegen,forcegen_constrained,1.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_010,2026210001,logistics,logistics,command,0.9601751205022931,1.83689126975,0.8767161492477068,4.14033916644791,0.9601751205022931,1.83689126975,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210002,logistics,logistics,forcegen,0.9385075437726698,1.6190810195334933,0.6805734757608235,1.6190810195334933,0.9385075437726698,1.7564992046666668,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210003,logistics,logistics,command,0.965228199480318,1.8298273083333332,0.8645991088530152,-1.0,0.965228199480318,1.8298273083333332,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210004,forcegen,forcegen,logistics,0.2165516834287648,0.9608472890323799,0.7442956056036152,0.2165516834287648,0.9608472890323799,1.8526132940000002,forcegen,forcegen_constrained,1.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_010,2026210005,forcegen,forcegen,logistics,0.33322046802671523,0.9636534127568822,0.630432944730167,0.33322046802671523,0.9636534127568822,1.8425647756666665,forcegen,forcegen_constrained,1.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_010,2026210006,logistics,logistics,command,0.8135595827227666,1.8063850804000001,0.9928254976772335,2.1357085263786724,0.8135595827227666,1.8063850804000001,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210007,forcegen,forcegen,logistics,0.5269572979873965,0.941151718804406,0.4141944208170094,0.5269572979873965,0.941151718804406,1.8244363421818184,forcegen,forcegen_constrained,1.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_010,2026210008,logistics,logistics,forcegen,0.8628344104645512,1.7176453019493618,0.8548108914848106,1.7176453019493618,0.8628344104645512,1.8060804080000001,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210009,forcegen,forcegen,logistics,0.14783092082996513,0.8458280001543559,0.6979970793243908,0.14783092082996513,0.8458280001543559,1.7744177743999998,forcegen,forcegen_constrained,1.5,command,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_010,2026210010,logistics,logistics,command,0.9340196286577055,1.8222843855,0.8882647568422944,2.8071471358721185,0.9340196286577055,1.8222843855,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_010,2026210011,logistics,logistics,command,0.8902193336570946,1.748373317,0.8581539833429054,-1.0,0.8902193336570946,1.748373317,forcegen,forcegen_constrained,1.5,command,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_011,2026210000,forcegen,forcegen,logistics,0.3730621282191386,0.8473526386914562,0.4742905104723176,0.3730621282191386,0.8473526386914562,1.8391424355000001,forcegen,forcegen_constrained,0.5,balanced,0.002696042000000065,-0.017500639999999956,7.0,True,logistics,True,double_harm,False
migration_011,2026210001,logistics,logistics,command,0.9423107746443856,1.83689126975,0.8945804951056143,3.602632279497054,0.9423107746443856,1.83689126975,forcegen,forcegen_constrained,0.5,balanced,0.0037601919999999955,-0.013709744000000024,,False,logistics,True,double_harm,False
migration_011,2026210002,logistics,logistics,forcegen,0.9207154794828141,1.4468747572925325,0.5261592778097184,1.4468747572925325,0.9207154794828141,1.7564992046666668,forcegen,forcegen_constrained,0.5,balanced,0.002714337000000011,-0.017298545000000054,,False,logistics,True,double_harm,False
migration_011,2026210003,logistics,logistics,command,0.9461964935028201,1.7935784283333334,0.8473819348305133,-1.0,0.9461964935028201,1.7935784283333334,forcegen,forcegen_constrained,0.5,balanced,0.0020164569999999715,-0.264105044,,False,logistics,True,dependency_gain,False
migration_011,2026210004,logistics,logistics,forcegen,0.9793622161347808,1.1490415835812617,0.16967936744648093,1.1490415835812617,0.9793622161347808,1.8219131541818185,forcegen,forcegen_constrained,0.5,balanced,0.0026041669999999906,0.19429716600000002,,False,logistics,True,productive_autonomy,False
migration_011,2026210005,forcegen,forcegen,logistics,0.4992168552856692,0.9419320551401535,0.4427151998544843,0.4992168552856692,0.9419320551401535,1.8514102863333335,forcegen,forcegen_constrained,0.5,balanced,0.0034924139999999992,-0.22050909399999996,7.0,True,logistics,True,double_harm,False
migration_011,2026210006,logistics,logistics,command,0.7999802352370776,1.8063850804000001,1.0064048451629226,1.8877897084436646,0.7999802352370776,1.8063850804000001,forcegen,forcegen_constrained,0.5,balanced,0.010012660999999978,-0.020499035000000054,,False,logistics,True,dependency_gain,False
migration_011,2026210007,forcegen,forcegen,logistics,0.47580840309816136,0.9376851075346266,0.4618767044364653,0.47580840309816136,0.9376851075346266,1.8244363421818184,forcegen,forcegen_constrained,0.5,balanced,0.002221725999999924,-0.22360550199999996,7.0,True,logistics,True,double_harm,False
migration_011,2026210008,logistics,logistics,forcegen,0.87461376419914,1.5623185257853471,0.6877047615862071,1.5623185257853471,0.87461376419914,1.8060804080000001,forcegen,forcegen_constrained,0.5,balanced,-0.007629126000000097,-0.021355887000000018,,False,logistics,False,dependency_gain,False
migration_011,2026210009,forcegen,forcegen,logistics,0.13709536661492233,0.826868028993675,0.6897726623787526,0.13709536661492233,0.826868028993675,1.8116834512,forcegen,forcegen_constrained,0.5,balanced,0.011082924999999966,-0.02221180300000003,7.0,True,logistics,True,dependency_gain,False
migration_011,2026210010,forcegen,forcegen,logistics,0.26762306835819577,1.0205029566480501,0.7528798882898544,0.26762306835819577,1.0205029566480501,1.7880259535,forcegen,forcegen_constrained,0.5,balanced,1.0170000000031543e-05,-0.08345098399999995,7.0,True,logistics,True,dependency_gain,False
migration_011,2026210011,logistics,logistics,command,0.9068982689863391,1.748373317,0.8414750480136609,-1.0,0.9068982689863391,1.748373317,forcegen,forcegen_constrained,0.5,balanced,0.011017309000000086,-0.019924117999999935,,False,logistics,True,dependency_gain,False
migration_012,2026210000,forcegen,forcegen,logistics,0.2511743374256824,0.7789088727081681,0.5277345352824857,0.2511743374256824,0.7789088727081681,1.8298456617777776,forcegen,forcegen_constrained,1.0,balanced,0.01844805000000005,-0.04071322899999996,7.0,True,logistics,True,dependency_gain,False
migration_012,2026210001,logistics,logistics,command,0.964801803139165,1.8197580253333332,0.8549562221941682,2.0201181150440632,0.964801803139165,1.8197580253333332,forcegen,forcegen_constrained,1.0,balanced,0.007531274999999948,0.19229503599999997,,False,logistics,True,productive_autonomy,False
migration_012,2026210002,forcegen,forcegen,logistics,0.5866225003289699,0.9146586538662175,0.3280361535372476,0.5866225003289699,0.9146586538662175,1.8127544295,forcegen,forcegen_constrained,1.0,balanced,0.006994203999999948,-0.03582844799999996,7.0,True,logistics,True,double_harm,False
migration_012,2026210003,logistics,logistics,command,0.9304339799285803,1.8068688562857143,0.8764348763571339,-1.0,0.9304339799285803,1.8068688562857143,forcegen,forcegen_constrained,1.0,balanced,0.004046463,-0.10219851899999999,,False,logistics,True,double_harm,False
migration_012,2026210004,forcegen,forcegen,logistics,0.23185007188113554,0.901880553634911,0.6700304817537754,0.23185007188113554,0.901880553634911,1.8035177073333335,forcegen,forcegen_constrained,1.0,balanced,0.003969185999999958,-0.039430571000000025,7.0,True,logistics,True,dependency_gain,False
migration_012,2026210005,forcegen,forcegen,logistics,0.4849733476572766,1.0164644212951888,0.5314910736379121,0.4849733476572766,1.0164644212951888,1.8666851908333335,forcegen,forcegen_constrained,1.0,balanced,-0.01661316800000001,-0.08184494399999998,7.0,True,logistics,False,dependency_gain,False
migration_012,2026210006,logistics,logistics,forcegen,0.7763313920857675,1.72392267679352,0.9475912847077526,1.72392267679352,0.7763313920857675,1.796674777,forcegen,forcegen_constrained,1.0,balanced,0.015728319000000046,-0.04007711299999994,,False,logistics,True,dependency_gain,False
migration_012,2026210007,forcegen,forcegen,logistics,0.7301958260403739,0.8776616805411279,0.147465854500754,0.7301958260403739,0.8776616805411279,1.82783731625,forcegen,forcegen_constrained,1.0,balanced,0.004120157999999985,0.21924904300000003,7.0,True,logistics,True,contraction_autonomy,False
migration_012,2026210008,logistics,logistics,forcegen,0.7861071928006041,1.4294169405405064,0.6433097477399022,1.4294169405405064,0.7861071928006041,1.7861807426666667,forcegen,forcegen_constrained,1.0,balanced,0.015863604999999947,-0.03850828400000006,,False,logistics,True,dependency_gain,False
migration_012,2026210009,forcegen,forcegen,logistics,0.6970137183905217,0.8507444520365809,0.15373073364605916,0.6970137183905217,0.8507444520365809,1.764674414,forcegen,forcegen_constrained,1.0,balanced,0.013562917000000008,-0.042510862999999954,7.0,True,logistics,True,dependency_gain,False
migration_012,2026210010,forcegen,forcegen,logistics,0.2454791151725948,1.0084652617683025,0.7629861465957077,0.2454791151725948,1.0084652617683025,1.7880259535,forcegen,forcegen_constrained,1.0,balanced,-2.547999999991113e-06,-0.02598436999999998,7.0,True,logistics,False,dependency_gain,False
migration_012,2026210011,logistics,logistics,command,0.9013450207284769,1.748373317,0.8470282962715231,-1.0,0.9013450207284769,1.748373317,forcegen,forcegen_constrained,1.0,balanced,0.006008310000000017,-0.039069355999999944,,False,logistics,True,dependency_gain,False
migration_013,2026210000,forcegen,forcegen,logistics,0.3263919320773921,0.9341648585230536,0.6077729264456615,0.3263919320773921,0.9341648585230536,1.8237191993333335,forcegen,forcegen_constrained,1.5,balanced,0.011087938999999936,-0.062433791000000016,7.0,True,logistics,True,dependency_gain,False
migration_013,2026210001,logistics,logistics,command,0.9492536583929911,1.8197580253333332,0.8705043669403421,1.8636915243313783,0.9492536583929911,1.8197580253333332,forcegen,forcegen_constrained,1.5,balanced,0.01080627700000003,-0.04428853399999999,,False,logistics,True,dependency_gain,False
migration_013,2026210002,forcegen,forcegen,logistics,0.5497784973804172,0.9067272817110092,0.3569487843305921,0.5497784973804172,0.9067272817110092,1.8127544295,forcegen,forcegen_constrained,1.5,balanced,0.010193231999999997,0.0,7.0,True,logistics,True,neutral_or_mixed,False
migration_013,2026210003,logistics,logistics,command,0.921475366156569,1.8156675780000002,0.8941922118434312,-1.0,0.921475366156569,1.8156675780000002,forcegen,forcegen_constrained,1.5,balanced,0.008896283000000005,-0.03917991700000001,,False,logistics,True,double_harm,False
migration_013,2026210004,logistics,logistics,forcegen,0.8012342145813903,1.1202220738156685,0.3189878592342782,1.1202220738156685,0.8012342145813903,1.8159643331428572,forcegen,forcegen_constrained,1.5,balanced,0.009785393000000031,-0.04824575799999997,,False,logistics,True,dependency_gain,False
migration_013,2026210005,forcegen,forcegen,logistics,0.20270286614052582,0.9287319135332567,0.7260290473927309,0.20270286614052582,0.9287319135332567,1.8628817652000003,forcegen,forcegen_constrained,1.5,balanced,0.00799221299999997,-0.04041147700000003,7.0,True,logistics,True,dependency_gain,False
migration_013,2026210006,logistics,logistics,forcegen,0.7580856963815932,1.5848942848475847,0.8268085884659915,1.5848942848475847,0.7580856963815932,1.796674777,forcegen,forcegen_constrained,1.5,balanced,0.02510974499999996,-0.05893399299999991,,False,logistics,True,dependency_gain,False
migration_013,2026210007,forcegen,forcegen,logistics,0.6647363307304996,0.8667434595453709,0.20200712881487126,0.6647363307304996,0.8667434595453709,1.82783731625,forcegen,forcegen_constrained,1.5,balanced,0.006161262999999972,-0.05610604200000002,7.0,True,logistics,True,double_harm,False
migration_013,2026210008,forcegen,forcegen,logistics,0.48922272205838857,0.8612676533929146,0.372044931334526,0.48922272205838857,0.8612676533929146,1.7904905169999998,forcegen,forcegen_constrained,1.5,balanced,0.015452964000000069,-0.06101087599999999,7.0,True,logistics,True,dependency_gain,False
migration_013,2026210009,forcegen,forcegen,logistics,0.32037147728246995,0.8167668430042204,0.49639536572175047,0.32037147728246995,0.8167668430042204,1.7809133480000001,forcegen,forcegen_constrained,1.5,balanced,0.01833462100000005,-0.06273194999999998,7.0,True,logistics,True,dependency_gain,False
migration_013,2026210010,forcegen,forcegen,logistics,0.22561621823286007,0.97940834265016,0.7537921244172999,0.22561621823286007,0.97940834265016,1.7880259535,forcegen,forcegen_constrained,1.5,balanced,0.004533388000000027,-0.03026525499999999,7.0,True,logistics,True,dependency_gain,False
migration_013,2026210011,logistics,logistics,command,0.928948598088865,1.748373317,0.819424718911135,-1.0,0.928948598088865,1.748373317,forcegen,forcegen_constrained,1.5,balanced,-0.00199126500000002,0.13719477800000002,,False,logistics,False,contraction_autonomy,False
migration_014,2026210000,logistics,logistics,none,0.9260085686463474,-1.0,-1.0,-1.0,0.9260085686463474,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210001,logistics,logistics,none,0.9613948894409778,-1.0,-1.0,-1.0,0.9613948894409778,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210002,logistics,logistics,none,0.960035441648081,-1.0,-1.0,-1.0,0.960035441648081,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210003,logistics,logistics,none,0.9543350017436252,-1.0,-1.0,-1.0,0.9543350017436252,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210004,logistics,logistics,none,0.9705726511721247,-1.0,-1.0,-1.0,0.9705726511721247,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210005,forcegen,forcegen,logistics,0.45861457507444753,0.9089938599826337,0.4503792849081862,0.45861457507444753,0.9089938599826337,1.770968054,logistics,logistics_constrained,0.0,none,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,False
migration_014,2026210006,logistics,logistics,forcegen,0.9435265912938551,1.4060424219195433,0.46251583062568824,1.4060424219195433,0.9435265912938551,1.784740422,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210007,logistics,logistics,none,0.9915913377147951,-1.0,-1.0,-1.0,0.9915913377147951,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210008,logistics,logistics,none,0.9796514039284244,-1.0,-1.0,-1.0,0.9796514039284244,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210009,logistics,logistics,forcegen,0.9693201745755182,1.421779657357227,0.4524594827817088,1.421779657357227,0.9693201745755182,1.813391216,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210010,logistics,logistics,forcegen,0.8927040672980745,1.3341357338347217,0.4414316665366472,1.3341357338347217,0.8927040672980745,1.864110036,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_014,2026210011,logistics,logistics,none,0.9454734666229317,-1.0,-1.0,-1.0,0.9454734666229317,-1.0,logistics,logistics_constrained,0.0,none,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210000,logistics,logistics,none,0.9239850201181409,-1.0,-1.0,-1.0,0.9239850201181409,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210001,logistics,logistics,none,0.9613948894853475,-1.0,-1.0,-1.0,0.9613948894853475,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210002,logistics,logistics,none,0.9600354416487186,-1.0,-1.0,-1.0,0.9600354416487186,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210003,logistics,logistics,none,0.9532350365837063,-1.0,-1.0,-1.0,0.9532350365837063,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210004,logistics,logistics,none,0.9705726511721247,-1.0,-1.0,-1.0,0.9705726511721247,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210005,forcegen,forcegen,logistics,0.2849105178154224,0.9089938599826337,0.6240833421672113,0.2849105178154224,0.9089938599826337,1.770968054,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_015,2026210006,forcegen,forcegen,logistics,0.8785047524428491,0.9435265916371471,0.06502183919429805,0.8785047524428491,0.9435265916371471,1.784740422,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_015,2026210007,logistics,logistics,none,0.9901333685565299,-1.0,-1.0,-1.0,0.9901333685565299,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210008,logistics,logistics,none,0.9810587951111771,-1.0,-1.0,-1.0,0.9810587951111771,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_015,2026210009,forcegen,forcegen,logistics,0.8837480171716677,0.9693201748521494,0.08557215768048165,0.8837480171716677,0.9693201748521494,1.813391216,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_015,2026210010,forcegen,forcegen,logistics,0.8175470952538569,0.8927040673030221,0.07515697204916516,0.8175470952538569,0.8927040673030221,1.864110036,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_015,2026210011,logistics,logistics,none,0.945473466622932,-1.0,-1.0,-1.0,0.945473466622932,-1.0,logistics,logistics_constrained,0.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210000,logistics,logistics,none,0.9260259660167526,-1.0,-1.0,-1.0,0.9260259660167526,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210001,logistics,logistics,none,0.9613948895012674,-1.0,-1.0,-1.0,0.9613948895012674,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210002,logistics,logistics,none,0.9588701258727509,-1.0,-1.0,-1.0,0.9588701258727509,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210003,logistics,logistics,none,0.9532350294006382,-1.0,-1.0,-1.0,0.9532350294006382,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210004,logistics,logistics,none,0.9705726511721247,-1.0,-1.0,-1.0,0.9705726511721247,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210005,forcegen,forcegen,logistics,0.20569136739676555,0.9089938599826337,0.7033024925858682,0.20569136739676555,0.9089938599826337,1.770968054,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_016,2026210006,forcegen,forcegen,logistics,0.6371232567766526,0.943526591677797,0.30640333490114435,0.6371232567766526,0.943526591677797,1.784740422,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_016,2026210007,logistics,logistics,none,0.9901333685564487,-1.0,-1.0,-1.0,0.9901333685564487,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210008,logistics,logistics,none,0.981058795110924,-1.0,-1.0,-1.0,0.981058795110924,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_016,2026210009,forcegen,forcegen,logistics,0.6369251830218008,0.9693201744408685,0.3323949914190677,0.6369251830218008,0.9693201744408685,1.813391216,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_016,2026210010,forcegen,forcegen,logistics,0.5835849588092485,0.8927040673066907,0.3091191084974422,0.5835849588092485,0.8927040673066907,1.864110036,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_016,2026210011,logistics,logistics,none,0.9454734666229289,-1.0,-1.0,-1.0,0.9454734666229289,-1.0,logistics,logistics_constrained,1.0,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210000,logistics,logistics,none,0.9239850201181192,-1.0,-1.0,-1.0,0.9239850201181192,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210001,logistics,logistics,none,0.9613948895049618,-1.0,-1.0,-1.0,0.9613948895049618,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210002,logistics,logistics,none,0.9588741521696328,-1.0,-1.0,-1.0,0.9588741521696328,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210003,logistics,logistics,none,0.9543350017435878,-1.0,-1.0,-1.0,0.9543350017435878,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210004,logistics,logistics,none,0.9705726511721247,-1.0,-1.0,-1.0,0.9705726511721247,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210005,forcegen,forcegen,logistics,0.16445360494299327,0.9089938599826337,0.7445402550396405,0.16445360494299327,0.9089938599826337,1.770968054,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_017,2026210006,forcegen,forcegen,logistics,0.5111211089831397,0.9435265917096276,0.43240548272648793,0.5111211089831397,0.9435265917096276,1.784740422,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_017,2026210007,logistics,logistics,none,0.9915913377147252,-1.0,-1.0,-1.0,0.9915913377147252,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210008,logistics,logistics,none,0.9810587951107117,-1.0,-1.0,-1.0,0.9810587951107117,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_017,2026210009,forcegen,forcegen,logistics,0.5078688545868288,0.9693201741501353,0.46145131956330643,0.5078688545868288,0.9693201741501353,1.813391216,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_017,2026210010,forcegen,forcegen,logistics,0.46268052940437016,0.8927040673079735,0.4300235379036033,0.46268052940437016,0.8927040673079735,1.864110036,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,7.0,True,logistics,False,neutral_or_mixed,True
migration_017,2026210011,logistics,logistics,none,0.9454734666229289,-1.0,-1.0,-1.0,0.9454734666229289,-1.0,logistics,logistics_constrained,1.5,forcegen,0.0,0.0,,False,logistics,False,neutral_or_mixed,False
migration_018,2026210000,logistics,logistics,none,0.7466621921114449,-1.0,-1.0,-1.0,0.7466621921114449,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.2000658099999999,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210001,logistics,logistics,none,0.7711868970573146,-1.0,-1.0,-1.0,0.7711868970573146,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.18858615899999998,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210002,logistics,logistics,forcegen,0.768171187827244,1.2807906363843633,0.5126194485571193,1.2807906363843633,0.768171187827244,1.819946798,logistics,logistics_constrained,0.5,logistics,0.0,-0.19334574299999996,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210003,logistics,logistics,none,0.772069324705624,-1.0,-1.0,-1.0,0.772069324705624,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.18420324600000004,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210004,logistics,logistics,none,0.7641825985558853,-1.0,-1.0,-1.0,0.7641825985558853,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.194081587,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210005,logistics,logistics,forcegen,0.6323762145074696,0.6799878337700075,0.047611619262537874,0.6799878337700075,0.6323762145074696,1.895770742,logistics,logistics_constrained,0.5,logistics,0.0,-0.18587475399999998,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210006,logistics,logistics,none,0.7480525129093104,-1.0,-1.0,-1.0,0.7480525129093104,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.17608168999999996,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210007,logistics,logistics,none,0.7393972676543855,-1.0,-1.0,-1.0,0.7393972676543855,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.218149382,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210008,logistics,logistics,none,0.7504790767714051,-1.0,-1.0,-1.0,0.7504790767714051,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.230010006,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210009,logistics,logistics,forcegen,0.6731285805913313,0.7149318096515759,0.041803229060244584,0.7149318096515759,0.6731285805913313,1.813391216,logistics,logistics_constrained,0.5,logistics,0.0,-0.26555400900000004,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210010,logistics,logistics,forcegen,0.7391157831668556,1.372360609507056,0.6332448263402004,1.372360609507056,0.7391157831668556,1.822543736,logistics,logistics_constrained,0.5,logistics,0.0,-0.19521498299999995,,False,logistics,False,neutral_or_mixed,True
migration_018,2026210011,logistics,logistics,none,0.7547855513409893,-1.0,-1.0,-1.0,0.7547855513409893,-1.0,logistics,logistics_constrained,0.5,logistics,0.0,-0.18283677099999995,,False,logistics,False,neutral_or_mixed,True
