scenario,seed,days_from_withdrawal,demand_on,demand_off,relative_error
M1,2026240000,273.0,27226.956192412,27516.079866007,0.010507444192738375
M1,2026240000,280.0,27226.804638957,27516.07986561,0.01051295199264707
M1,2026240000,287.0,27226.7125507,27516.079865376,0.010516298691228812
M1,2026240000,294.0,27226.656589383,27516.079865237,0.010518332454022535
M1,2026240000,301.0,27226.622579963,27516.079865156,0.010519568434584414
M1,2026240000,308.0,27226.601910592,27516.079865108,0.010520319607120953
M1,2026240000,315.0,27226.589348393,27516.079865079,0.01052077614636499
M1,2026240000,322.0,27226.58171337,27516.079865063,0.010521053620743863
M1,2026240000,329.0,27226.577072935,27516.079865052,0.010521222264829084
M1,2026240000,336.0,27226.57425254,27516.079865047,0.010521324764533496
M1,2026240000,343.0,27226.572538337,27516.079865044,0.010521387062652982
M1,2026240000,350.0,27226.571496463,27516.079865042,0.010521424926768342
M1,2026240000,357.0,27226.570863221,27516.07986504,0.010521447940221614
M1,2026240000,360.0,11668.530241613,11792.605656445,0.010521458823155722
M1,2026240001,7.0,28600.978015461,28390.102191421,0.00742779376481868
M1,2026240001,14.0,26842.009774824,26984.76211256,0.005290109178674487
M1,2026240001,21.0,26645.600704666,26622.071936199,0.0008838068097550013
M1,2026240001,28.0,26550.829464861,26506.079330831,0.00168829699298261
M1,2026240001,30.0,7510.051359226,7562.704661704,0.006962231745558548
M1,2026240001,35.0,19046.135679962,18894.332914416,0.008034301408449124
M1,2026240001,42.0,26553.282887186,26432.2595997,0.00457862056891174
M1,2026240001,49.0,26352.089196261,26418.6718275,0.0025202868514264316
M1,2026240001,56.0,26564.07019512,26410.970295922,0.0057968297825709645
M1,2026240001,63.0,26344.248055835,26406.548386743,0.002359275812785826
M1,2026240001,70.0,26558.136547502,26403.996639243,0.005837749124309039
M1,2026240001,77.0,26339.0455546,26402.521165536,0.0024041496089720143
M1,2026240001,84.0,26547.186616597,26401.667345125,0.005511745510984534
M1,2026240001,90.0,22619.803649794,22629.598151329,0.0004328181821656705
M1,2026240001,91.0,3782.143779852,3771.574958031,0.002802230351671931
M1,2026240001,98.0,26521.556631769,26400.886987177,0.00457066630566649
M1,2026240001,105.0,26330.964733186,26400.721339165,0.0026422234863529245
M1,2026240001,112.0,26545.552258682,26400.625437523,0.005489522265370997
M1,2026240001,119.0,26332.899019763,26400.569915317,0.002563236163880572
M1,2026240001,126.0,26552.434128267,26400.537770801,0.005753532703943571
M1,2026240001,133.0,26335.330088299,26400.519160796,0.0024692344911839362
M1,2026240001,140.0,26532.929092566,26400.508386587,0.0050158392421820255
M1,2026240001,147.0,26325.465922993,26400.502148894,0.0028422272227175555
M1,2026240001,154.0,26548.707879181,26400.498537604,0.005613884198660064
M1,2026240001,161.0,26333.096319414,26400.496446863,0.00255298712221788
M1,2026240001,168.0,26557.02128234,26400.495236436,0.005928905670222976
M1,2026240001,175.0,26338.004857558,26400.494535665,0.0023669889222180922
M1,2026240001,180.0,18713.015170062,18857.495836861,0.007661710125719851
M1,2026240001,182.0,7488.42751165,7542.998293096,0.007234627309401362
M1,2026240001,189.0,26325.603878099,26400.493895073,0.0028366899979843665
M1,2026240001,196.0,26543.808955916,26400.493759088,0.00542850441115957
M1,2026240001,203.0,26331.926356968,26400.49368036,0.0025971985305338354
M1,2026240001,210.0,26549.778815424,26400.493634781,0.005654635959015815
M1,2026240001,217.0,26334.275978843,26400.493608394,0.002508196647124281
M1,2026240001,224.0,26557.85352705,26400.493593116,0.005960492116519817
M1,2026240001,231.0,26338.477948799,26400.493584272,0.0023490331828471735
M1,2026240001,238.0,26553.250578048,26400.493579151,0.005786141779471663
M1,2026240001,245.0,26335.504074316,26400.493576186,0.002461677531992175
M1,2026240001,252.0,26545.93899885,26400.493574471,0.005509193378098301
M1,2026240001,259.0,26332.682520142,26400.493573476,0.002568552483508443
M1,2026240001,266.0,26552.005980744,26400.493572901,0.005738999061688864
M1,2026240001,273.0,26335.822706148,26400.493572569,0.0024496082333929185
M1,2026240001,280.0,26558.613909668,26400.493572376,0.005989294740210878
M1,2026240001,287.0,26338.925544756,26400.493572264,0.0023320786537371326
M1,2026240001,294.0,26551.668621814,26400.493572199,0.0057262205799891806
M1,2026240001,301.0,26334.824355152,26400.493572162,0.002487423836622678
M1,2026240001,308.0,26557.993929662,26400.49357214,0.005965811097115523
M1,2026240001,315.0,26338.509960121,26400.493572128,0.00234782019653002
M1,2026240001,322.0,26559.152401317,26400.493572121,0.006009691779533392
M1,2026240001,329.0,26338.978865367,26400.493572116,0.0023300589657903634
M1,2026240001,336.0,26547.166887065,26400.493572113,0.00555570351559383
M1,2026240001,343.0,26332.377434118,26400.493572113,0.002580108504749718
M1,2026240001,350.0,26557.417410798,26400.493572113,0.0059439736706574575
M1,2026240001,357.0,26338.473701866,26400.49357211,0.002349193588922835
M1,2026240001,360.0,11211.863900206,11314.49724519,0.009070959385988614
M1,2026240002,7.0,31927.625526442,32135.470801884,0.006467783737271845
M1,2026240002,14.0,30953.57632878,30700.463901807,0.008244579879397229
M1,2026240002,21.0,30200.666336803,30264.991476618,0.0021253975856790966
M1,2026240002,28.0,30210.321265829,30109.460189165,0.0033498135147667935
M1,2026240002,30.0,8557.98914778,8588.256897744,0.0035243181852131285
M1,2026240002,35.0,21412.658041354,21453.514504459,0.0019044181826948503
M1,2026240002,42.0,29832.035330034,30007.812633862,0.005857717987403229
M1,2026240002,49.0,30225.001438615,29989.334880451,0.007858345611980334
M1,2026240002,56.0,29820.259743001,29978.853472749,0.005290186627456057
M1,2026240002,63.0,29824.489070832,29972.784640767,0.004947674088756398
M1,2026240002,70.0,29741.372972315,29969.235118156,0.007603201914985073
M1,2026240002,77.0,30006.270242661,29967.148674506,0.0013054818321198499
M1,2026240002,84.0,30007.930417599,29965.919155526,0.0014019680776337006
M1,2026240002,90.0,25812.786420228,25684.48326709,0.004995356605145231
M1,2026240002,91.0,4315.696572101,4280.710417076,0.00817297869191011
M1,2026240002,98.0,29883.330354266,29964.765340449,0.002717691437185178
M1,2026240002,105.0,30104.796081724,29964.512344127,0.004681662627641358
M1,2026240002,112.0,29827.941173415,29964.362887651,0.00455279876123186
M1,2026240002,119.0,29843.411120808,29964.274588411,0.004033585637002095
M1,2026240002,126.0,29754.230658618,29964.222418343,0.0070080830663055375
M1,2026240002,133.0,30015.116488187,29964.191593722,0.001699525058292197
M1,2026240002,140.0,29995.70808433,29964.173380764,0.0010524135995769583
M1,2026240002,147.0,30050.146091308,29964.162619418,0.0028695436272355955
M1,2026240002,154.0,29895.12489526,29964.156260918,0.0023037980798423876
M1,2026240002,161.0,30106.414857745,29964.152503897,0.004747751628533402
M1,2026240002,168.0,29791.332186497,29964.150283998,0.005767495352380857
M1,2026240002,175.0,29815.463528707,29964.148972332,0.004962111347206667
M1,2026240002,180.0,21273.639344135,21402.963055652,0.0060423274656284795
M1,2026240002,182.0,8607.365739626,8561.185141661,0.005394182838106464
M1,2026240002,189.0,29790.691705106,29964.147739377,0.005788785844326024
M1,2026240002,196.0,29808.925115973,29964.147468798,0.005180269286374139
M1,2026240002,203.0,29735.666067389,29964.147308923,0.007625154127645046
M1,2026240002,210.0,30003.878253151,29964.147214457,0.0013259525929318438
M1,2026240002,217.0,30027.504264046,29964.14715864,0.0021144304581928518
M1,2026240002,224.0,30065.171476687,29964.14712566,0.0033715076422276865
M1,2026240002,231.0,29897.57878058,29964.147106173,0.0022215992117889352
M1,2026240002,238.0,30106.307454691,29964.147094659,0.004744348623803721
M1,2026240002,245.0,29789.654869808,29964.147087855,0.005823366756790593
M1,2026240002,252.0,29821.193376262,29964.147083836,0.004770825185647166
M1,2026240002,259.0,29746.852499572,29964.14708146,0.007251819359225097
M1,2026240002,266.0,30012.554903347,29964.147080057,0.001615524819066893
M1,2026240002,273.0,29732.288579073,29964.147079227,0.007737864172838079
M1,2026240002,280.0,29773.023076904,29964.147078737,0.0063784228975643726
M1,2026240002,287.0,30186.957945198,29964.147078448,0.007435915534877917
M1,2026240002,294.0,29817.053020769,29964.147078277,0.0049090019857311535
M1,2026240002,301.0,29828.339213113,29964.147078175,0.004532345429612424
M1,2026240002,308.0,29744.244916037,29964.147078115,0.007338842701069484
M1,2026240002,315.0,30008.369895522,29964.14707808,0.0014758577084394537
M1,2026240002,322.0,29989.067679769,29964.14707806,0.0008316806630296883
M1,2026240002,329.0,30039.525194879,29964.147078048,0.0025156102936839666
M1,2026240002,336.0,29888.337198494,29964.147078041,0.002530019604748233
M1,2026240002,343.0,30103.201525311,29964.147078036,0.00464069432421552
M1,2026240002,350.0,29768.610468096,29964.147078033,0.006525685828059042
M1,2026240002,357.0,29809.364362339,29964.147078033,0.005165597248301764
M1,2026240002,360.0,12789.294895798,12841.777319156,0.004086850445515242
M1,2026240003,7.0,28512.255913427,28754.867681173,0.00843724166760283
M1,2026240003,14.0,27199.929146994,27371.317662345,0.006261609962124065
M1,2026240003,21.0,27189.918872916,27037.597136047,0.005633700957320798
M1,2026240003,28.0,26880.042954368,26934.282864037,0.0020137870364991435
M1,2026240003,30.0,7654.954473548,7686.191429927,0.004064035701397629
M1,2026240003,35.0,19108.756738429,19204.26038075,0.004973044544674653
M1,2026240003,42.0,26707.484631312,26867.801098314,0.005966862208610796
M1,2026240003,49.0,26676.865333926,26855.049844858,0.006635046740235926
M1,2026240003,56.0,26659.137441082,26847.642458513,0.007021287538460552
M1,2026240003,63.0,26648.582379146,26843.292388581,0.007253581513638439
M1,2026240003,70.0,26642.221376084,26840.728357683,0.007395737513292231
M1,2026240003,77.0,26638.368195177,26839.215227887,0.007483342229072047
M1,2026240003,84.0,26636.0291197,26838.321937793,0.007537461491142487
M1,2026240003,90.0,22829.726953742,23003.846806137,0.007569162404113589
M1,2026240003,91.0,3804.880979016,3833.947716864,0.007581412161711881
M1,2026240003,98.0,26633.744138438,26837.483123277,0.007591583156406046
M1,2026240003,105.0,26633.219056969,26837.29926617,0.007604349721518247
M1,2026240003,112.0,26632.899857545,26837.190714219,0.0076122295678944666
M1,2026240003,119.0,26632.705812745,26837.126624139,0.007617090095261219
M1,2026240003,126.0,26632.587850935,26837.088785009,0.007620086355574921
M1,2026240003,133.0,26632.516141043,26837.066444673,0.007621932302164931
M1,2026240003,140.0,26632.472548225,26837.053254907,0.007623068924103849
M1,2026240003,147.0,26632.446048008,26837.045467664,0.007623768417522742
M1,2026240003,154.0,26632.429938476,26837.040870077,0.007624198680903598
M1,2026240003,161.0,26632.420145478,26837.038155663,0.0076244632137925815
M1,2026240003,168.0,26632.414192311,26837.036553075,0.007624625780097649
M1,2026240003,175.0,26632.410573382,26837.035606909,0.007624725641244902
M1,2026240003,180.0,19023.149004557,19169.310790256,0.007624780426289366
M1,2026240003,182.0,7609.25936888,7667.724258037,0.007624803290979057
M1,2026240003,189.0,26632.407036091,26837.034718487,0.007624824595656225
M1,2026240003,196.0,26632.406223119,26837.034523769,0.007624847688322888
M1,2026240003,203.0,26632.405728914,26837.034408808,0.007624861852352748
M1,2026240003,210.0,26632.405428487,26837.034340936,0.007624870537087169
M1,2026240003,217.0,26632.405245858,26837.034300864,0.007624875860422937
M1,2026240003,224.0,26632.405134838,26837.034277205,0.007624879122385232
M1,2026240003,231.0,26632.405067349,26837.034263237,0.007624881120650368
M1,2026240003,238.0,26632.405026322,26837.034254991,0.007624882344476683
M1,2026240003,245.0,26632.405001383,26837.034250122,0.007624883093707409
M1,2026240003,252.0,26632.404986225,26837.034247248,0.007624883552249624
M1,2026240003,259.0,26632.404977009,26837.03424555,0.007624883832867319
M1,2026240003,266.0,26632.404971405,26837.034244548,0.007624884004631308
M1,2026240003,273.0,26632.404968,26837.034243956,0.007624884109617543
M1,2026240003,280.0,26632.404965929,26837.034243606,0.007624884173844667
M1,2026240003,287.0,26632.404964671,26837.034243401,0.007624884213139811
M1,2026240003,294.0,26632.404963905,26837.034243279,0.007624884237171114
M1,2026240003,301.0,26632.40496344,26837.034243207,0.007624884251835511
M1,2026240003,308.0,26632.404963158,26837.034243165,0.007624884260790351
M1,2026240003,315.0,26632.404962986,26837.034243141,0.007624884266311947
M1,2026240003,322.0,26632.404962881,26837.034243125,0.007624884269632787
M1,2026240003,329.0,26632.404962817,26837.034243117,0.007624884271721707
M1,2026240003,336.0,26632.404962779,26837.034243111,0.00762488427291578
M1,2026240003,343.0,26632.404962756,26837.034243108,0.0076248842736617965
M1,2026240003,350.0,26632.404962742,26837.034243107,0.007624884274146566
M1,2026240003,357.0,26632.404962733,26837.034243105,0.007624884274408082
M1,2026240003,360.0,11413.887841169,11501.586104188,0.007624884274619007
M1,2026240004,7.0,24983.844048883,24771.117666386,0.008587678011221343
M1,2026240004,14.0,23190.102853903,23345.990280549,0.006677267692340153
M1,2026240004,21.0,23184.079561383,23013.12472154,0.00742858007817556
M1,2026240004,28.0,23138.595895362,22934.405503253,0.008903234578286134
M1,2026240004,30.0,6512.297182886,6548.041037155,0.005458709569195025
M1,2026240004,35.0,16478.479780848,16366.511670424,0.006841293531494377
M1,2026240004,42.0,22719.775391236,22909.244595807,0.00827042566936833
M1,2026240004,49.0,22832.993219087,22907.760277079,0.0032638309938493476
M1,2026240004,56.0,22745.046324777,22907.331253262,0.007084410082116938
M1,2026240004,63.0,22837.504141141,22907.204190227,0.003042713048139562
M1,2026240004,70.0,22756.563621389,22907.165867702,0.006574460026298638
M1,2026240004,77.0,22842.443417206,22907.154148758,0.0028249136113448294
M1,2026240004,84.0,22768.432968598,22907.150526614,0.006055644409147929
M1,2026240004,90.0,19633.084103638,19634.699514884,8.227328586181973e-05
M1,2026240004,91.0,3276.160473774,3272.449882729,0.0011338878143202062
M1,2026240004,98.0,22752.143477805,22907.149043339,0.006766689527393332
M1,2026240004,105.0,22852.848163593,22907.148931568,0.002370472560213275
M1,2026240004,112.0,22772.84149523,22907.148896148,0.005863121662451102
M1,2026240004,119.0,22850.49828289,22907.148884884,0.0024730533807891374
M1,2026240004,126.0,22760.144260071,22907.148881291,0.006417412397405026
M1,2026240004,133.0,22846.422886162,22907.148880142,0.0026509625574853432
M1,2026240004,140.0,22748.386876394,22907.148879774,0.006930674970213227
M1,2026240004,147.0,22840.655441758,22907.148879656,0.0029027374051361307
M1,2026240004,154.0,22769.228824169,22907.148879618,0.006020830273282704
M1,2026240004,161.0,22849.921910804,22907.148879606,0.002498214382888449
M1,2026240004,168.0,22781.552679968,22907.148879602,0.005482838579961228
M1,2026240004,175.0,22857.175224895,22907.148879602,0.002181574624133977
M1,2026240004,180.0,16363.335327811,16362.249199714,6.638012193453453e-05
M1,2026240004,182.0,6528.438508472,6544.899679886,0.0025151143973358527
M1,2026240004,189.0,22840.772645396,22907.1488796,0.002897620937152687
M1,2026240004,196.0,22771.531844563,22907.1488796,0.005920293081858614
M1,2026240004,203.0,22849.934237011,22907.1488796,0.002497676288294215
M1,2026240004,210.0,22771.120569752,22907.1488796,0.005938247075747594
M1,2026240004,217.0,22852.516923827,22907.1488796,0.0023849304014282938
M1,2026240004,224.0,22750.156411187,22907.1488796,0.006853426816150473
M1,2026240004,231.0,22837.921388887,22907.1488796,0.00302209109814849
M1,2026240004,238.0,22735.329747398,22907.1488796,0.007500677325890031
M1,2026240004,245.0,22831.052927274,22907.1488796,0.003321930316424929
M1,2026240004,252.0,22742.837151053,22907.1488796,0.007172945415888395
M1,2026240004,259.0,22834.781377185,22907.1488796,0.003159166721068756
M1,2026240004,266.0,22765.539777508,22907.1488796,0.0061818737389057275
M1,2026240004,273.0,22848.476971043,22907.1488796,0.0025612924971754403
M1,2026240004,280.0,22771.078958633,22907.1488796,0.005940063588104553
M1,2026240004,287.0,22852.678701723,22907.1488796,0.0023778680691907503
M1,2026240004,294.0,22740.602475427,22907.1488796,0.007270499050247114
M1,2026240004,301.0,22833.115675009,22907.1488796,0.0032318821072023656
M1,2026240004,308.0,22765.506648729,22907.148879601,0.006183319959042853
M1,2026240004,315.0,22848.605607399,22907.148879602,0.002555676942193749
M1,2026240004,322.0,22769.895203498,22907.148879602,0.005991739819974658
M1,2026240004,329.0,22851.137776311,22907.148879602,0.0024451363888796703
M1,2026240004,336.0,22738.218962642,22907.148879602,0.0073745500956002505
M1,2026240004,343.0,22831.987248342,22907.148879602,0.0032811430027822825
M1,2026240004,350.0,22765.127913991,22907.148879602,0.006199853432544059
M1,2026240004,357.0,22849.186857449,22907.148879602,0.0025303027652040827
M1,2026240004,360.0,9789.339518465,9817.349519829,0.002853112370851825
M1,2026240005,7.0,32103.934238912,32056.983200819,0.0014646118693976487
M1,2026240005,14.0,30461.040768712,30678.004555856,0.007072291378957611
M1,2026240005,21.0,30064.948069612,30261.700705785,0.006501704517069179
M1,2026240005,28.0,30184.7040924,30123.239740629,0.002040429658304601
M1,2026240005,30.0,8550.808512353,8594.764623165,0.005114289074714993
M1,2026240005,35.0,21451.781340104,21473.639226539,0.0010178939025847317
M1,2026240005,42.0,29894.786916645,30042.90160279,0.0049301058900131246
M1,2026240005,49.0,29800.675416726,30029.683512963,0.0076260576019106085
M1,2026240005,56.0,30057.471633161,30022.403605054,0.0011680619769262816
M1,2026240005,63.0,30016.900287209,30018.268141764,4.556740410682697e-05
M1,2026240005,70.0,30096.755405894,30015.882872069,0.00269432467369653
M1,2026240005,77.0,29937.996468713,30014.496779349,0.0025487787184435826
M1,2026240005,84.0,30146.758455554,30013.688334775,0.004433647717492308
M1,2026240005,90.0,25631.882897155,25725.634060343,0.0036442702624197502
M1,2026240005,91.0,4296.717101228,4287.581871801,0.002130625070294636
M1,2026240005,98.0,29886.015029069,30012.939630432,0.004228995990592776
M1,2026240005,105.0,29801.898428697,30012.777946859,0.007026324538681046
M1,2026240005,112.0,30058.506689591,30012.683310436,0.0015268004756863473
M1,2026240005,119.0,30018.996985885,30012.627910568,0.00021221318359658175
M1,2026240005,126.0,30100.74106762,30012.59547736,0.0029369532643884603
M1,2026240005,133.0,29940.519312924,30012.576488997,0.0024008993729484986
M1,2026240005,140.0,30147.957236505,30012.565371835,0.004511172670266219
M1,2026240005,147.0,29789.447606902,30012.558862971,0.0074339298121051806
M1,2026240005,154.0,29858.521541848,30012.555052145,0.005132302465730576
M1,2026240005,161.0,29788.978562439,30012.552820969,0.00744935826897717
M1,2026240005,168.0,30054.135862749,30012.551514648,0.0013855652386204407
M1,2026240005,175.0,30034.404897629,30012.550749815,0.0007281669590890838
M1,2026240005,180.0,21600.984655214,21437.535963084,0.0076244159968507684
M1,2026240005,182.0,8505.959835671,8575.014338934,0.008052989829937041
M1,2026240005,189.0,29941.207485297,30012.550039837,0.002377090731887244
M1,2026240005,196.0,30147.969710884,30012.549886334,0.004512106604166397
M1,2026240005,203.0,29810.146880916,30012.54979646,0.0067439426812004434
M1,2026240005,210.0,29872.861147152,30012.549743844,0.0046543395307707975
M1,2026240005,217.0,29794.708651587,30012.549713036,0.007258332382016264
M1,2026240005,224.0,30056.37727433,30012.549694998,0.0014603084302198912
M1,2026240005,231.0,29997.481782765,30012.549684437,0.0005020533686883709
M1,2026240005,238.0,30088.369970894,30012.549678253,0.0025262862853648333
M1,2026240005,245.0,29936.852752072,30012.549674634,0.0025221756692659567
M1,2026240005,252.0,30147.161363334,30012.549672514,0.0044851801092820175
M1,2026240005,259.0,29830.810900733,30012.549671274,0.006055425897885254
M1,2026240005,266.0,29887.081755349,30012.549670546,0.004180515037019015
M1,2026240005,273.0,29800.006522909,30012.549670121,0.007081809094800009
M1,2026240005,280.0,30058.20839356,30012.549669872,0.0015213210537001187
M1,2026240005,287.0,29998.396708839,30012.549669727,0.0004715680954715122
M1,2026240005,294.0,30089.307168159,30012.549669641,0.002557513418982975
M1,2026240005,301.0,29937.375638833,30012.549669591,0.002504753231084773
M1,2026240005,308.0,30147.385095367,30012.549669562,0.00449263482408324
M1,2026240005,315.0,29849.604266966,30012.549669544,0.005429242246064694
M1,2026240005,322.0,29896.276043558,30012.549669534,0.0038741668820637585
M1,2026240005,329.0,29802.24023751,30012.549669528,0.007007383055879838
M1,2026240005,336.0,30058.725697271,30012.549669525,0.001538557312006235
M1,2026240005,343.0,30016.942752047,30012.549669523,0.00014637485226599408
M1,2026240005,350.0,30097.808471028,30012.549669523,0.002840771691969261
M1,2026240005,357.0,29939.167773628,30012.549669521,0.0024450403814748572
M1,2026240005,360.0,12945.803366175,12862.521286937,0.006474786504149777
M1,2026240006,7.0,29257.964126603,29143.182570395,0.003938538830848212
M1,2026240006,14.0,27821.737243895,27768.288504563,0.0019248121584165515
M1,2026240006,21.0,27616.849812871,27400.229504565,0.007905784448627074
M1,2026240006,28.0,27217.327586421,27279.045661406,0.0022624719262930634
M1,2026240006,30.0,7744.202556799,7783.275719031,0.005020143657054523
M1,2026240006,35.0,19325.491102318,19445.8173554,0.006187770402388633
M1,2026240006,42.0,27003.753864581,27204.944468134,0.007395369021563776
M1,2026240006,49.0,26970.770304014,27192.164796349,0.008141848727127638
M1,2026240006,56.0,26952.973706957,27185.087373239,0.008538271850856427
M1,2026240006,63.0,26942.928849219,27181.081571199,0.008761708814131478
M1,2026240006,70.0,26937.11435576,27178.790567667,0.00889208853150768
M1,2026240006,77.0,26933.701806274,27177.473651784,0.00896962862087067
M1,2026240006,84.0,26931.683803626,27176.714760708,0.009016209620607417
M1,2026240006,90.0,23083.325650491,23293.970362205,0.009042885709847787
M1,2026240006,91.0,3915.859129495,3882.306521559,0.008642441741701173
M1,2026240006,98.0,27121.939984503,27176.024065458,0.001990139573939593
M1,2026240006,105.0,27314.899366499,27175.878045214,0.005115614702630841
M1,2026240006,112.0,27176.758041201,27175.79369315,3.548555239590297e-05
M1,2026240006,119.0,27096.337327227,27175.744960522,0.0029220039196847718
M1,2026240006,126.0,26983.402272497,27175.716804835,0.007076705049553116
M1,2026240006,133.0,27195.057434865,27175.700537205,0.000712286979814902
M1,2026240006,140.0,27015.386229968,27175.691138049,0.005898834633741959
M1,2026240006,147.0,27212.770934214,27175.685707337,0.0013646473276288699
M1,2026240006,154.0,27025.229018645,27175.682569527,0.005536330154618064
M1,2026240006,161.0,27212.015530234,27175.680756529,0.0013370326959065953
M1,2026240006,168.0,27026.951813081,27175.679708993,0.005472830762822984
M1,2026240006,175.0,27214.519484183,27175.679103735,0.0014292331131722177
M1,2026240006,180.0,19391.821744122,19411.199135626,0.0009982583439905144
M1,2026240006,182.0,7766.45344375,7764.479618395,0.0002542121883253102
M1,2026240006,189.0,27169.669917159,27175.67855196,0.00022110339543177728
M1,2026240006,196.0,27007.87748196,27175.678435211,0.006174673933202861
M1,2026240006,203.0,27212.749612191,27175.678367754,0.001364133175824894
M1,2026240006,210.0,27026.762917596,27175.678328777,0.005479731154431273
M1,2026240006,217.0,27215.36847918,27175.678306257,0.0014605034868205244
M1,2026240006,224.0,27026.890375027,27175.678293245,0.005475039725318809
M1,2026240006,231.0,27220.724194428,27175.678285727,0.0016575817621691973
M1,2026240006,238.0,27030.728727895,27175.678281383,0.005333797080873598
M1,2026240006,245.0,27210.006566336,27175.678278872,0.0012631989204364355
M1,2026240006,252.0,27026.157817994,27175.678277423,0.0055019954940083065
M1,2026240006,259.0,27215.596342784,27175.678276584,0.00146888941625407
M1,2026240006,266.0,27027.900575322,27175.6782761,0.005437866141797965
M1,2026240006,273.0,27208.131195297,27175.678275821,0.0011941898614863322
M1,2026240006,280.0,27024.874201087,27175.67827566,0.0055492294633200665
M1,2026240006,287.0,27220.831029643,27175.678275566,0.0016615134172234332
M1,2026240006,294.0,27030.969573791,27175.678275512,0.005324934312730537
M1,2026240006,301.0,27198.559490329,27175.678275481,0.0008419740113218656
M1,2026240006,308.0,27019.582951843,27175.678275462,0.005743934780091377
M1,2026240006,315.0,27212.840721595,27175.678275452,0.0013674891852310915
M1,2026240006,322.0,27026.504402972,27175.678275446,0.0054892419229433465
M1,2026240006,329.0,27220.934713383,27175.678275443,0.0016653287355443223
M1,2026240006,336.0,27030.923194595,27175.67827544,0.0053266409536435345
M1,2026240006,343.0,27199.666635692,27175.678275439,0.0008827143157151415
M1,2026240006,350.0,27018.517875442,27175.678275439,0.0057831270448560875
M1,2026240006,357.0,27218.660697491,27175.678275439,0.0015816503866564206
M1,2026240006,360.0,11704.218762667,11646.719260903,0.0049369698432605085
M1,2026240007,7.0,30759.350656178,30845.633130921,0.002797234680733634
M1,2026240007,14.0,29489.300117253,29473.681644017,0.0005299125309365082
M1,2026240007,21.0,29298.808500853,29101.240425736,0.006788991542170786
M1,2026240007,28.0,28839.403026569,28980.87778799,0.004881658949599789
M1,2026240007,30.0,8334.674498323,8269.668361786,0.007860791230443106
M1,2026240007,35.0,20691.840040446,20661.948595314,0.0014466905187626266
M1,2026240007,42.0,29092.845126232,28907.636608564,0.006406906250272027
M1,2026240007,49.0,28854.842669089,28894.768288536,0.0013817594606854973
M1,2026240007,56.0,28833.993522202,28887.517718631,0.0018528485884572712
M1,2026240007,63.0,28630.063527036,28883.334059142,0.008768742957007575
M1,2026240007,70.0,28536.072435824,28880.891483943,0.011939349182164603
M1,2026240007,77.0,28486.259551215,28879.456899274,0.01361512266073408
M1,2026240007,84.0,28458.287814748,28878.611724938,0.01455485167339367
M1,2026240007,90.0,24379.586667002,24752.689956023,0.015073242127779921
M1,2026240007,91.0,4134.982548405,4125.423026126,0.0023172223111327115
M1,2026240007,98.0,28702.295720276,28877.818411992,0.006078114669600909
M1,2026240007,105.0,28743.641003293,28877.644348178,0.0046403835184519
M1,2026240007,112.0,28712.105042623,28877.541465525,0.005728895692159355
M1,2026240007,119.0,28997.711793069,28877.480646613,0.004163491543023593
M1,2026240007,126.0,29021.072984388,28877.444690723,0.00497371894235295
M1,2026240007,133.0,29046.100085998,28877.423432801,0.005841125458769555
M1,2026240007,140.0,28908.000897842,28877.410864334,0.0010593066550083864
M1,2026240007,147.0,28667.588900769,28877.403433289,0.0072656993903452635
M1,2026240007,154.0,28558.232669202,28877.399039684,0.01105246251725774
M1,2026240007,161.0,28499.941721132,28877.396441954,0.013070940158359325
M1,2026240007,168.0,28466.7809987,28877.394906037,0.014219215710872802
M1,2026240007,175.0,28447.276244944,28877.39399792,0.014894618018751266
M1,2026240007,180.0,20312.028137045,20626.709654895,0.015256021106367873
M1,2026240007,182.0,8258.381681441,8250.683806096,0.0009329984672679767
M1,2026240007,189.0,28662.257077134,28877.393143529,0.007449982251711969
M1,2026240007,196.0,28955.922331593,28877.392955827,0.002719406695961942
M1,2026240007,203.0,28870.829708198,28877.392844848,0.00022727594160804816
M1,2026240007,210.0,28651.630249401,28877.392779231,0.00781796790160255
M1,2026240007,217.0,28550.241680832,28877.392740435,0.01132896804582055
M1,2026240007,224.0,28495.532067791,28877.392717496,0.013223515482879577
M1,2026240007,231.0,28464.220845664,28877.392703933,0.014307796500365089
M1,2026240007,238.0,28445.752969015,28877.392695914,0.014947323376603703
M1,2026240007,245.0,28434.694773268,28877.392691175,0.015330259301501618
M1,2026240007,252.0,28428.022537556,28877.392688372,0.015561313158197556
M1,2026240007,259.0,28423.980641932,28877.392686714,0.0157012805726954
M1,2026240007,266.0,28421.526929655,28877.392685734,0.01578625054692726
M1,2026240007,273.0,28420.035606949,28877.392685155,0.01583789378745095
M1,2026240007,280.0,28419.128607064,28877.392684812,0.01586930242455789
M1,2026240007,287.0,28418.57677294,28877.39268461,0.015888411972682127
M1,2026240007,294.0,28418.240952635,28877.392684489,0.015900041145356873
M1,2026240007,301.0,28418.036561063,28877.392684419,0.0159071190524707
M1,2026240007,308.0,28417.912151558,28877.392684377,0.015911427248332638
M1,2026240007,315.0,28417.836422062,28877.392684352,0.015914049696703497
M1,2026240007,322.0,28417.790323306,28877.392684338,0.015915646057660587
M1,2026240007,329.0,28417.762261142,28877.392684329,0.015916617826665057
M1,2026240007,336.0,28417.745178387,28877.392684324,0.015917209388038707
