cell_id,seed,factor_starting_structure,factor_channels,factor_dose_regime,factor_intensity,initial_postsplit_bottleneck,bottleneck_changed_by_h360,modal_bottleneck_h360
rising_077,2026300011,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300012,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300013,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300014,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300015,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_078,2026300000,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300001,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300002,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300003,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300004,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300005,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300006,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300007,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300008,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300009,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300010,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300011,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300012,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300013,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300014,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_078,2026300015,near_tie_low,logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_079,2026300000,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300001,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300002,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300003,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300004,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300005,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300006,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300007,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300008,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300009,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300010,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300011,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300012,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300013,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300014,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_079,2026300015,near_tie_low,logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_080,2026300000,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300001,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300002,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300003,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300004,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300005,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300006,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300007,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300008,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300009,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300010,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300011,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300012,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300013,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300014,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_080,2026300015,near_tie_low,forcegen+logistics+command,equal_total_effort,0.5,logistics,False,logistics
rising_081,2026300000,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300001,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300002,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300003,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300004,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300005,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300006,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300007,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300008,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300009,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300010,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300011,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300012,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300013,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300014,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_081,2026300015,near_tie_low,forcegen+logistics+command,equal_channel_dose,0.5,logistics,False,logistics
rising_082,2026300000,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300001,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300002,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300003,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300004,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300005,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300006,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300007,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300008,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300009,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300010,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300011,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300012,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300013,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300014,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_082,2026300015,near_tie_low,forcegen,single_reference,1.0,logistics,False,logistics
rising_083,2026300000,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300001,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300002,near_tie_low,logistics,single_reference,1.0,logistics,True,logistics
rising_083,2026300003,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300004,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300005,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300006,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300007,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300008,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300009,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300010,near_tie_low,logistics,single_reference,1.0,logistics,True,logistics
rising_083,2026300011,near_tie_low,logistics,single_reference,1.0,logistics,True,logistics
rising_083,2026300012,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300013,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300014,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_083,2026300015,near_tie_low,logistics,single_reference,1.0,logistics,False,logistics
rising_084,2026300000,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300001,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300002,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300003,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300004,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300005,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300006,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300007,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300008,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300009,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300010,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300011,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300012,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300013,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300014,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_084,2026300015,near_tie_low,command,single_reference,1.0,logistics,False,logistics
rising_085,2026300000,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300001,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300002,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300003,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300004,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300005,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300006,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300007,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300008,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300009,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300010,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300011,near_tie_low,forcegen+logistics,equal_total_effort,1.0,command,True,logistics
rising_085,2026300012,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300013,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300014,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_085,2026300015,near_tie_low,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_086,2026300000,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300001,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300002,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_086,2026300003,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300004,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300005,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300006,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300007,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300008,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300009,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300010,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_086,2026300011,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_086,2026300012,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300013,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300014,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_086,2026300015,near_tie_low,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_087,2026300000,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300001,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300002,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300003,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300004,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300005,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300006,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300007,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300008,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300009,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300010,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300011,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300012,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300013,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300014,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_087,2026300015,near_tie_low,forcegen+command,equal_total_effort,1.0,logistics,False,logistics
rising_088,2026300000,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300001,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300002,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300003,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300004,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300005,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300006,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300007,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300008,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300009,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300010,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300011,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300012,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300013,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300014,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_088,2026300015,near_tie_low,forcegen+command,equal_channel_dose,1.0,logistics,False,logistics
rising_089,2026300000,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300001,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300002,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300003,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300004,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300005,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300006,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300007,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300008,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300009,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300010,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300011,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300012,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300013,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300014,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_089,2026300015,near_tie_low,logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_090,2026300000,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300001,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300002,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300003,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300004,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300005,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300006,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300007,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300008,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300009,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300010,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300011,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300012,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300013,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300014,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_090,2026300015,near_tie_low,logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_091,2026300000,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300001,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300002,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300003,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300004,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300005,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300006,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300007,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300008,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300009,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300010,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300011,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300012,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300013,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300014,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_091,2026300015,near_tie_low,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_092,2026300000,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300001,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300002,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300003,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300004,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300005,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300006,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300007,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300008,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300009,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300010,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300011,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300012,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300013,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300014,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
rising_092,2026300015,near_tie_low,forcegen+logistics+command,equal_channel_dose,1.0,logistics,False,logistics
